cloud_cover,humidity,wind_speed,weather_code,sun_alt,moon_alt,moon_illum,visibility
87.8,94.6,4.6,1,-5.54,53.91,0.298,3.17
8.5,32.5,21.4,2,11.55,15.54,0.869,13.72
81.9,67.9,26.1,0,-2.87,-50.65,0.74,0.0
51.0,70.7,3.3,0,34.36,21.94,0.729,1.76
78.9,96.5,33.9,95,-19.04,-5.34,0.049,0.0
30.4,66.3,22.4,0,73.8,26.15,0.179,1.26
98.4,86.1,8.7,3,7.54,37.13,0.13,0.08
25.9,79.1,29.5,0,17.09,-38.44,0.965,0.0
79.5,73.9,23.8,2,60.16,-5.98,0.3,0.0
56.4,86.4,20.7,63,61.92,-24.51,0.475,0.0
85.1,31.2,37.8,1,13.41,73.66,0.503,1.77
85.9,23.4,32.1,1,-55.66,-3.62,0.489,0.0
13.8,56.9,2.4,2,-8.44,32.96,0.293,40.48
8.9,82.3,31.8,2,73.64,-88.15,0.976,0.0
95.5,18.2,30.5,45,13.45,15.35,0.867,0.07
10.3,72.7,32.0,71,-16.1,49.0,0.745,20.58
94.0,34.6,15.5,1,48.04,-54.87,0.792,0.0
8.3,71.2,18.9,51,-7.04,61.87,0.401,13.64
88.6,97.1,26.8,0,39.62,53.68,0.192,0.13
28.1,31.9,1.9,0,33.58,28.69,0.725,2.85
65.6,56.7,21.0,2,11.65,86.31,0.385,3.51
21.8,11.1,39.6,0,57.35,-56.14,0.965,0.0
21.9,77.3,34.3,0,-46.63,46.73,0.987,60.91
57.7,68.7,11.8,71,47.7,-7.09,0.783,0.0
14.3,83.7,28.0,95,10.69,-32.92,0.182,0.0
7.4,60.8,32.9,0,49.87,29.97,0.033,1.2
1.8,38.1,18.6,0,-41.53,14.95,0.868,77.8
97.6,34.5,24.3,0,11.57,36.02,0.833,0.4
48.8,89.3,19.5,2,18.56,-50.11,0.481,0.0
78.1,12.2,32.6,0,9.36,-41.87,0.479,0.0
10.9,20.2,18.9,80,-57.93,-54.15,0.014,0.0
82.0,92.1,26.5,65,40.47,-8.82,0.907,0.0
77.3,48.0,10.0,1,-25.26,34.63,0.984,22.47
47.7,30.3,9.8,2,31.78,14.94,0.811,1.98
59.5,34.4,16.5,0,21.79,14.86,0.744,1.44
2.0,39.2,38.2,0,-77.16,73.74,0.988,100.0
26.4,20.1,18.3,0,65.83,-10.69,0.661,0.0
15.4,62.2,4.7,51,4.86,55.65,0.485,5.6
14.3,89.9,13.5,1,-22.62,70.26,0.529,41.56
87.9,18.3,27.5,63,5.68,-25.45,0.075,0.0
64.3,47.6,14.2,61,-48.84,33.38,0.977,10.52
51.4,83.7,13.8,3,58.78,2.51,0.532,0.59
60.9,86.2,30.5,65,-22.03,-30.16,0.046,0.0
3.1,78.8,11.7,80,-29.92,-63.73,0.287,0.0
79.3,10.4,0.6,3,-43.49,33.15,0.709,16.21
7.1,97.8,37.0,51,28.13,-5.23,0.912,0.0
83.8,23.8,30.8,1,-38.52,-42.03,0.046,0.0
27.0,80.7,19.0,1,19.61,-7.44,0.987,0.0
92.4,24.7,17.2,1,23.94,-86.67,0.73,0.0
7.1,34.5,2.1,48,-27.04,16.87,0.203,3.29
84.3,49.4,21.3,61,-28.69,-28.01,0.003,0.0
13.6,90.6,26.8,2,-45.29,5.69,0.59,24.2
56.0,93.8,38.6,45,-49.28,-10.43,0.59,0.0
36.7,79.2,38.6,0,26.1,25.36,0.76,2.04
77.7,26.6,22.6,0,33.68,-58.57,0.749,0.0
16.8,47.0,38.2,0,-24.7,-40.62,0.018,0.0
53.5,58.3,38.0,0,-18.43,15.54,0.998,42.93
25.0,43.7,35.3,65,-63.81,33.66,0.935,22.46
52.9,50.1,4.0,1,63.97,-57.21,0.776,0.0
50.5,85.8,35.6,1,-11.93,61.43,0.379,20.85
94.8,27.9,26.0,1,62.25,-74.08,0.981,0.0
69.7,70.5,14.6,0,9.5,49.19,0.754,4.0
68.6,33.4,28.4,0,-8.87,-43.88,0.101,0.0
38.0,26.2,7.6,0,26.82,-29.81,0.221,0.0
3.9,18.3,11.9,48,-6.72,83.06,0.517,6.13
78.8,71.2,17.4,1,34.28,-72.38,0.856,0.0
2.7,31.8,1.4,3,-29.19,28.43,0.993,96.75
84.0,49.6,2.7,95,-35.02,39.77,0.945,0.77
34.3,86.3,29.2,2,-52.38,44.74,0.598,36.17
65.5,39.5,4.0,2,8.91,30.48,0.485,3.81
17.8,46.5,30.3,0,-8.62,-21.39,0.916,0.0
92.3,36.1,20.1,2,-4.63,-42.74,0.536,0.0
36.5,80.0,16.7,2,62.96,-2.37,0.733,0.0
21.9,93.3,33.1,0,77.88,-74.09,0.991,0.0
69.2,99.8,1.0,1,73.97,-60.75,0.865,0.0
20.7,59.6,11.3,0,-38.39,53.07,0.975,77.86
87.2,88.9,23.7,0,-70.8,-38.05,0.345,0.0
50.6,89.8,30.6,3,17.05,10.1,0.014,0.45
3.2,79.4,25.6,71,-30.08,1.18,0.936,10.89
36.1,46.5,2.8,51,-12.46,-52.59,0.715,0.0
7.3,74.1,26.3,1,-0.28,-34.55,0.147,0.0
49.6,24.1,0.7,80,68.47,53.16,0.017,0.13
81.2,93.8,20.1,1,79.63,46.64,0.199,0.22
96.1,77.1,22.0,80,-11.41,-57.67,0.592,0.0
27.0,10.8,27.4,51,-24.17,28.52,0.643,16.85
61.1,31.2,11.8,1,-61.82,20.27,0.492,24.1
42.7,23.5,30.8,45,2.76,-15.12,0.033,0.0
21.3,44.3,0.0,3,-16.56,-71.07,0.21,0.0
92.7,34.6,36.8,0,15.09,-25.31,0.115,0.0
51.5,25.7,37.5,65,-43.34,-43.19,0.0,0.0
61.3,83.6,15.8,1,52.06,39.26,0.19,0.57
22.3,75.4,24.6,1,51.33,-42.4,0.966,0.0
60.1,16.7,19.2,1,-28.13,48.13,0.399,21.91
75.0,61.1,34.8,2,-44.29,-21.26,0.708,0.0
11.4,71.2,5.0,51,-73.08,35.9,0.671,18.01
21.8,81.0,8.6,2,-23.79,16.02,0.996,51.43
58.9,21.5,12.5,0,73.06,78.32,0.01,0.53
42.7,79.2,22.6,71,72.73,-29.76,0.679,0.0
83.7,25.0,10.6,0,51.01,-42.68,0.544,0.0
73.7,31.4,13.7,80,-58.88,15.93,0.733,3.7
3.7,74.2,27.9,0,-26.44,-21.95,0.003,0.0
94.3,34.6,29.3,48,-3.57,-42.87,0.112,0.0
48.7,11.3,35.5,2,-9.05,81.98,0.618,38.41
48.2,16.8,16.8,45,-43.79,-40.0,0.002,0.0
37.6,66.9,9.0,2,-4.98,-23.89,0.04,0.0
27.1,11.5,26.0,1,42.87,20.74,0.035,1.06
63.0,92.1,32.2,1,-7.87,43.04,0.199,8.52
30.8,95.7,26.1,0,9.13,-26.5,0.233,0.0
46.3,91.7,36.1,1,4.29,-36.87,0.125,0.0
69.8,38.4,8.2,45,35.81,-80.35,0.849,0.0
0.3,88.0,27.7,65,11.47,12.36,0.006,0.95
6.8,74.2,24.9,65,-48.53,63.55,0.982,26.07
19.3,47.4,13.5,61,-33.04,-6.68,0.11,0.0
19.1,17.5,23.9,65,55.2,-36.32,0.97,0.0
70.7,77.4,24.0,1,32.91,-22.71,0.703,0.0
39.8,99.7,17.2,2,-52.42,-11.18,0.359,0.0
30.5,62.3,32.4,1,38.82,68.42,0.073,1.0
29.0,44.1,38.6,1,74.5,-17.21,0.51,0.0
71.0,28.8,13.4,2,68.95,-54.94,0.795,0.0
2.8,59.2,37.4,3,47.8,-68.01,0.912,0.0
22.6,66.0,25.4,0,-44.81,17.69,0.293,30.23
6.6,10.5,3.9,45,28.42,-27.99,0.221,0.0
89.0,89.0,11.0,1,-4.2,-31.81,0.758,0.0
92.4,33.4,15.1,61,73.54,77.59,0.051,0.03
51.3,77.1,6.3,65,16.46,-17.13,0.08,0.0
4.1,74.1,30.1,1,13.56,-42.5,0.217,0.0
0.8,51.2,37.0,1,-73.59,-82.16,0.029,0.0
73.2,38.9,29.2,0,21.82,-22.6,0.99,0.0
78.4,79.9,18.6,0,-30.85,-49.41,0.578,0.0
84.2,83.3,2.7,3,-49.36,-5.82,0.784,0.0
84.4,76.5,21.2,45,34.99,-40.63,0.551,0.0
7.0,29.4,1.2,63,-33.11,-41.5,0.438,0.0
66.9,16.8,36.0,71,72.23,21.63,0.458,0.31
68.8,41.8,22.2,0,-44.35,37.08,0.441,19.05
50.2,33.3,25.1,0,-76.58,-53.71,0.042,0.0
79.6,63.3,23.2,2,-23.72,46.17,0.959,18.73
0.9,42.7,27.5,2,51.51,-15.7,0.769,0.0
64.4,32.8,27.5,1,26.24,29.15,0.077,0.58
95.9,13.2,6.2,0,-62.55,27.07,0.912,3.86
90.3,82.4,20.3,3,68.99,-39.56,0.851,0.0
99.1,88.7,14.2,0,29.01,37.09,0.044,0.01
14.9,85.8,33.2,65,-22.4,-20.61,0.844,0.0
99.6,45.9,22.2,1,24.73,-14.78,0.991,0.0
8.5,57.1,29.0,80,8.72,40.77,0.785,2.9
91.1,63.7,14.9,65,-55.65,-48.16,0.116,0.0
20.6,75.1,7.8,1,43.78,-40.15,0.998,0.0
0.3,42.0,37.7,45,45.35,-21.66,0.325,0.0
94.8,94.7,7.7,45,44.14,-53.23,0.947,0.0
85.7,80.7,15.3,2,-23.37,35.34,0.935,10.2
45.1,68.9,34.8,1,-82.56,35.65,0.833,45.36
71.2,12.1,39.1,2,-26.34,36.83,0.752,24.65
91.8,76.2,6.0,61,70.72,-69.84,0.998,0.0
11.7,39.1,18.9,45,-57.08,34.99,0.962,8.58
73.7,17.3,28.9,0,9.19,32.4,0.866,4.48
34.3,64.6,35.7,0,-54.38,64.75,0.977,60.97
55.1,75.9,31.8,63,4.17,-25.59,0.963,0.0
67.2,33.4,9.3,0,-81.05,17.14,0.686,22.04
31.5,89.2,13.7,0,79.89,46.81,0.177,0.98
49.7,79.7,7.2,1,-70.94,1.95,0.448,11.05
26.0,78.1,16.7,0,79.17,-25.86,0.692,0.0
3.9,43.4,10.5,1,-51.69,42.59,0.854,85.64
37.0,38.0,24.8,0,21.73,-14.17,0.994,0.0
23.9,56.0,28.7,3,51.38,-22.72,0.64,0.0
67.9,96.2,30.2,1,-8.53,40.85,0.815,15.97
94.3,53.7,10.9,65,-44.9,38.45,0.952,1.63
33.7,94.2,9.9,95,73.01,4.69,0.324,0.02
72.6,41.7,10.5,48,-46.72,76.12,0.896,2.53
99.3,32.5,15.6,65,20.98,12.46,0.889,0.01
2.9,67.8,14.0,0,72.01,63.43,0.01,1.12
78.4,16.0,7.3,1,69.75,-0.53,0.552,0.0
88.9,63.5,33.0,3,-38.47,-39.98,0.222,0.0
21.2,81.7,8.3,0,51.21,-49.95,0.721,0.0
16.0,68.6,38.7,1,32.77,-19.97,0.719,0.0
40.5,90.2,9.2,2,52.44,30.48,0.492,1.01
7.3,76.1,22.5,45,50.87,65.6,0.09,0.12
32.9,64.7,20.5,2,-18.2,-11.98,0.936,0.0
46.2,99.9,39.2,2,29.14,18.52,0.717,1.08
20.0,55.4,36.4,1,-30.87,16.53,0.986,73.15
34.6,83.1,7.2,0,-17.83,1.47,0.98,24.18
50.8,80.8,36.3,71,12.83,21.96,0.897,1.93
92.2,67.0,12.5,0,-1.14,-80.62,0.504,0.0
95.5,86.5,18.6,2,-31.55,-19.56,0.513,0.0
34.3,27.0,21.3,45,33.64,-35.8,0.771,0.0
3.2,14.9,25.5,0,24.29,12.98,0.037,1.24
27.7,21.6,10.0,0,-40.36,3.19,0.265,16.2
38.7,61.7,11.9,1,23.41,13.64,0.817,2.1
32.8,68.9,8.9,0,11.48,-30.73,0.906,0.0
71.6,48.2,39.1,2,-7.36,-41.59,0.666,0.0
90.4,30.4,10.6,51,-6.13,29.31,0.132,1.01
46.2,61.0,36.9,0,7.14,-51.55,0.861,0.0
83.2,10.7,19.2,3,-34.2,-17.98,0.083,0.0
9.7,72.0,27.7,61,-54.14,-11.91,0.212,0.0
33.6,67.8,3.3,63,2.01,-32.35,0.108,0.0
85.1,48.3,11.8,1,37.33,-38.01,0.651,0.0
5.3,13.6,3.4,3,63.87,-45.35,0.877,0.0
63.8,79.3,15.9,80,55.86,-10.91,0.809,0.0
54.3,24.1,0.0,65,-46.43,-1.96,0.362,0.0
31.3,45.0,28.7,65,-71.3,53.04,0.974,21.23
49.7,29.9,15.5,0,-42.56,-13.66,0.182,0.0
93.9,10.5,22.8,0,62.63,-62.45,0.998,0.0
64.2,30.7,33.2,0,72.68,60.25,0.145,0.68
23.7,38.0,19.8,1,73.56,64.22,0.067,1.14
66.3,65.4,0.4,0,23.37,-55.95,0.875,0.0
95.2,68.0,25.5,63,23.83,75.07,0.255,0.03
91.2,49.1,33.7,3,-42.62,11.81,0.893,7.48
97.7,54.6,8.8,1,20.89,-37.91,0.241,0.0
22.3,76.4,37.6,65,60.76,-11.27,0.382,0.0
41.8,37.2,6.1,0,-44.35,25.86,0.922,54.85
93.1,50.0,20.1,0,-18.26,43.76,0.395,3.96
80.5,61.0,31.2,3,-51.91,23.01,0.91,17.16
47.4,19.6,37.5,65,-66.79,-69.84,0.003,0.0
29.9,25.0,13.1,0,-21.21,41.46,0.787,58.9
38.9,29.3,14.8,51,37.93,45.16,0.409,0.51
69.5,87.2,6.8,51,-86.82,82.31,0.998,6.84
97.6,98.5,8.5,2,41.65,-40.66,0.435,0.0
47.0,49.9,37.8,48,65.28,26.92,0.392,0.15
34.3,92.7,8.3,2,9.4,19.62,0.017,1.51
30.0,80.2,6.0,0,40.95,-59.63,0.96,0.0
52.4,69.0,25.0,95,50.14,21.05,0.404,0.06
4.2,47.4,21.7,2,5.28,73.98,0.52,25.74
55.5,32.8,36.7,0,-69.6,59.45,0.828,40.67
76.6,27.4,1.0,0,-2.88,26.76,0.906,21.78
95.3,91.3,35.8,65,-48.53,-46.48,0.001,0.0
59.9,95.3,22.0,0,-51.0,62.77,0.988,22.97
56.7,84.3,4.5,0,-63.74,60.0,0.804,27.73
38.1,13.4,4.6,2,-22.24,18.36,0.999,54.4
10.2,13.9,5.4,1,-48.57,-5.32,0.244,0.0
42.7,75.5,5.2,2,52.11,-22.05,0.921,0.0
67.6,92.3,15.8,71,-39.75,20.04,0.752,4.35
72.5,30.2,39.5,2,-42.37,-72.72,0.068,0.0
32.1,19.0,19.8,0,37.11,72.73,0.245,1.47
20.2,89.3,34.9,61,-29.93,-70.27,0.129,0.0
82.7,39.5,22.0,0,53.55,-29.75,0.657,0.0
50.4,15.3,7.1,61,11.58,46.49,0.627,1.93
85.9,22.2,36.7,2,-64.87,-34.56,0.15,0.0
64.7,58.5,29.1,0,-18.68,27.45,0.976,36.39
32.3,11.1,24.1,0,-22.57,56.9,0.432,40.79
46.9,49.7,8.1,3,-17.06,-23.81,0.878,0.0
33.2,53.6,28.5,3,-2.55,-48.03,0.558,0.0
73.0,39.6,38.1,65,76.06,-50.35,0.907,0.0
94.0,28.4,14.2,48,-48.29,-29.42,0.058,0.0
18.7,47.9,37.8,0,-67.41,35.96,0.841,75.12
22.5,56.1,12.3,3,65.11,-47.2,0.726,0.0
21.0,83.1,10.5,2,-63.43,-71.55,0.006,0.0
38.9,35.1,36.7,0,-9.53,33.53,0.315,31.18
15.3,29.8,31.8,65,41.38,25.71,0.674,1.01
42.6,25.9,30.1,2,-16.18,18.32,0.997,52.95
21.9,22.2,20.6,3,15.76,-47.77,0.276,0.0
81.1,33.4,5.4,2,40.47,46.93,0.231,0.4
94.2,39.5,30.8,0,57.81,55.9,0.002,0.08
46.5,90.9,22.5,1,-39.11,-20.2,0.359,0.0
41.3,75.9,8.9,65,49.76,-63.99,0.98,0.0
53.0,74.5,21.3,0,-71.17,-63.19,0.007,0.0
19.5,40.6,23.4,0,0.77,-56.36,0.526,0.0
16.1,27.8,6.3,3,46.29,36.84,0.532,2.72
33.8,92.6,22.1,2,4.32,-2.34,0.999,0.0
81.9,34.8,26.9,0,50.44,15.91,0.084,0.26
65.9,11.8,6.0,2,4.58,-53.3,0.622,0.0
54.5,62.9,26.9,2,40.26,7.51,0.127,0.52
96.9,61.2,23.2,3,-50.61,-46.31,0.002,0.0
88.2,93.6,12.2,2,64.54,-16.5,0.423,0.0
75.7,92.2,11.1,2,-22.04,-42.62,0.031,0.0
31.3,64.5,15.3,63,48.35,-20.57,0.905,0.0
90.5,13.0,3.1,1,27.74,6.88,0.03,0.09
56.1,36.3,39.6,0,26.75,-64.76,0.622,0.0
96.6,64.5,17.1,0,25.45,38.69,0.467,0.09
3.1,11.6,27.7,0,18.42,-20.48,1.0,0.0
57.6,25.6,19.1,2,-30.32,-69.38,0.338,0.0
35.0,60.9,35.4,0,-46.21,17.81,0.363,28.22
99.3,59.4,38.4,3,7.66,-79.39,0.517,0.0
1.7,26.3,18.7,0,-76.44,-61.51,0.018,0.0
79.3,25.5,7.3,51,-40.77,62.18,0.923,5.86
3.1,75.5,34.3,2,-2.08,-23.12,0.956,0.0
12.2,85.1,22.1,65,-80.1,-13.93,0.355,0.0
47.7,18.6,1.1,1,73.8,47.03,0.083,0.82
31.1,24.4,35.4,51,-61.84,-28.32,0.093,0.0
80.8,70.3,21.5,2,13.66,-15.77,0.998,0.0
82.1,12.1,6.0,1,19.23,-33.66,0.956,0.0
89.6,70.2,25.3,3,7.99,28.75,0.812,1.52
68.7,28.5,2.1,1,-59.08,1.38,0.461,9.34
25.2,10.7,24.4,2,-53.27,-74.22,0.177,0.0
57.7,19.1,22.4,65,77.01,88.86,0.011,0.17
45.8,75.5,11.7,0,-70.78,-35.65,0.096,0.0
46.5,80.3,29.8,3,68.02,-54.49,0.782,0.0
31.3,58.7,6.4,65,51.51,-53.51,0.976,0.0
22.8,63.4,13.4,0,-54.88,-55.02,0.04,0.0
90.4,59.6,31.3,45,16.09,3.43,0.038,0.01
11.9,47.8,12.9,45,21.41,-53.64,0.49,0.0
20.9,48.2,3.9,3,0.47,37.63,0.107,10.45
26.3,89.4,10.2,0,-54.6,28.03,0.813,47.52
59.0,40.1,5.7,0,-50.06,0.12,0.603,14.41
17.8,93.0,34.8,1,-68.27,64.34,0.842,41.82
81.3,97.8,34.9,0,18.68,5.15,0.929,0.36
50.2,22.5,26.1,3,-27.58,-20.97,0.017,0.0
0.9,16.4,25.8,2,-2.33,-25.64,0.039,0.0
97.8,21.4,2.3,61,-16.09,15.37,0.086,0.18
74.2,77.8,32.8,0,25.03,25.69,0.001,0.25
80.3,55.3,29.1,95,24.06,-36.12,0.988,0.0
97.6,42.0,33.3,1,-19.11,6.0,0.085,0.55
75.3,79.2,6.5,2,31.07,56.49,0.052,0.27
20.6,54.5,19.0,65,-45.61,-31.14,0.06,0.0
50.6,22.2,38.4,51,-67.91,-57.49,0.174,0.0
82.8,99.5,9.9,95,66.28,79.78,0.053,0.01
72.6,27.5,16.5,71,-24.6,29.49,0.343,4.16
5.2,59.8,39.4,80,-13.03,41.43,0.872,18.01
1.3,10.8,13.8,0,-2.72,-41.08,0.861,0.0
81.0,72.9,37.9,0,16.79,35.26,0.099,0.29
20.2,13.2,24.2,0,27.0,34.64,0.044,1.19
63.9,11.9,30.2,0,-11.98,1.7,0.993,18.85
31.3,51.7,19.5,0,67.7,-52.64,0.919,0.0
1.9,70.2,8.9,3,12.68,58.19,0.161,5.89
81.9,13.0,36.2,3,-52.95,-17.27,0.673,0.0
47.8,49.2,17.7,48,-50.2,-47.83,0.04,0.0
60.2,13.3,10.0,1,-57.59,73.71,0.838,35.0
86.8,68.6,36.6,63,-30.64,-15.99,0.577,0.0
98.1,70.0,10.7,3,48.62,-27.6,0.634,0.0
36.1,75.1,9.5,0,75.86,-79.67,0.971,0.0
48.3,65.1,4.2,1,62.05,61.34,0.001,0.58
55.2,72.3,31.4,0,60.54,83.55,0.095,0.68
48.9,66.9,37.4,1,-60.57,28.13,0.568,32.61
22.3,77.5,6.9,3,5.79,9.96,0.003,4.11
29.5,94.7,35.8,2,-39.04,-67.55,0.066,0.0
17.8,10.7,31.3,2,-35.01,-2.8,0.803,0.0
98.3,16.0,2.3,1,46.95,-43.81,0.998,0.0
25.9,44.3,20.2,51,-21.25,52.22,0.926,22.05
2.5,60.5,13.3,0,-48.08,50.16,0.998,87.64
5.7,74.7,17.8,0,-16.08,-6.04,0.01,0.0
82.7,99.1,32.1,63,-56.01,46.13,0.984,2.97
48.4,14.7,36.0,2,-40.55,-32.6,0.08,0.0
34.1,69.7,36.7,51,-35.42,26.45,0.923,17.6
7.1,69.8,38.1,1,7.88,-0.53,0.005,0.0
19.5,35.2,17.4,2,-32.12,54.05,0.956,77.84
43.0,84.2,28.2,95,76.33,59.62,0.021,0.03
74.1,10.9,27.2,0,-53.73,10.0,0.466,11.41
50.0,86.3,20.6,2,-53.81,-59.85,0.045,0.0
24.7,36.0,10.4,80,-39.57,36.88,0.998,15.03
71.9,87.5,26.8,2,79.72,-4.72,0.558,0.0
63.2,75.9,32.5,3,14.71,-40.86,0.494,0.0
69.0,71.2,13.9,51,-38.5,26.15,0.99,8.32
61.3,85.4,6.2,0,-55.63,76.87,0.906,26.98
90.0,84.9,29.1,3,81.08,30.07,0.313,0.19
52.1,14.9,28.1,0,46.99,55.57,0.385,1.36
44.5,45.6,8.0,61,21.48,21.63,0.0,0.21
89.3,59.5,9.2,63,-9.13,-34.79,0.198,0.0
71.1,64.0,35.7,63,-24.37,-75.4,0.252,0.0
69.0,25.9,11.5,2,-22.26,2.81,0.969,15.14
40.8,25.2,30.1,1,-36.11,-20.16,0.538,0.0
75.6,10.6,13.0,80,31.3,-41.36,0.845,0.0
90.2,30.1,24.4,0,-21.88,10.52,0.107,2.99
86.7,11.3,8.5,0,-1.08,-69.06,0.558,0.0
81.7,16.4,14.8,2,52.44,65.38,0.045,0.26
24.7,84.2,27.1,2,-20.75,-38.96,0.08,0.0
88.1,59.8,25.6,63,-1.42,73.19,0.623,2.68
26.2,82.1,5.5,1,19.5,-17.89,0.148,0.0
44.8,24.1,28.4,0,53.18,27.49,0.571,1.96
72.9,70.1,14.7,0,41.37,60.74,0.159,0.45
3.2,13.4,34.3,2,17.49,-8.39,0.992,0.0
0.4,13.9,37.8,0,-1.52,38.93,0.391,56.81
42.5,92.7,0.7,2,4.51,26.41,0.924,11.92
22.1,31.4,36.2,0,62.48,70.56,0.048,1.17
64.6,14.8,5.6,2,33.19,-52.0,0.931,0.0
22.5,20.7,2.5,0,76.53,-28.9,0.631,0.0
28.0,81.2,1.1,3,5.26,13.85,0.969,18.56
81.2,93.3,13.2,2,56.79,-21.24,0.522,0.0
10.0,70.5,15.4,61,-5.91,-9.19,0.983,0.0
97.2,49.1,30.6,3,-9.16,70.86,0.735,2.32
30.8,93.3,37.2,3,-35.88,1.67,0.111,6.65
95.0,16.6,0.1,3,13.08,18.08,0.005,0.2
26.9,80.7,23.4,0,-45.36,15.48,0.916,47.5
80.8,29.7,23.1,0,20.2,22.05,0.002,0.25
80.5,41.2,21.2,0,34.12,49.32,0.553,0.68
10.3,14.4,18.3,0,71.63,-28.36,0.584,0.0
49.4,66.1,13.3,80,-13.46,32.49,0.963,8.86
32.0,61.4,35.4,51,-19.4,21.94,0.198,7.69
52.8,93.2,33.0,1,3.9,64.36,0.525,7.02
19.1,69.0,9.0,65,-24.71,6.22,0.155,5.6
28.0,14.2,29.9,61,-47.15,-10.33,0.726,0.0
99.7,38.8,7.1,0,54.83,-53.63,0.951,0.0
86.2,38.2,37.6,80,49.27,45.07,0.218,0.06
45.5,44.3,31.5,51,-67.69,-77.56,0.015,0.0
78.3,29.9,25.6,0,16.27,34.67,0.557,0.76
78.7,45.6,0.2,61,-16.04,12.06,0.127,1.94
17.4,17.8,26.0,1,16.47,-82.9,0.589,0.0
40.1,21.2,38.2,3,10.17,51.95,0.133,3.96
46.6,36.1,24.8,80,-1.88,-47.05,0.41,0.0
79.2,73.4,0.4,1,-16.48,9.45,0.997,13.08
29.7,91.0,16.7,0,69.71,73.41,0.017,0.51
49.3,60.6,34.8,3,-49.81,-67.71,0.257,0.0
0.7,16.3,5.0,0,65.66,27.53,0.458,2.95
87.2,35.7,0.8,1,-61.87,-36.34,0.075,0.0
96.1,13.2,24.9,3,-27.92,-39.31,0.637,0.0
42.7,94.9,36.8,61,76.18,44.54,0.168,0.19
76.3,33.6,0.2,65,62.37,75.14,0.013,0.09
3.9,57.9,28.1,0,45.62,-28.53,0.899,0.0
39.4,89.9,16.3,2,-34.38,-3.34,0.091,0.0
72.3,98.2,27.8,1,35.36,-34.69,0.993,0.0
97.5,88.8,36.3,2,-77.73,-63.58,0.1,0.0
78.5,68.5,10.3,2,46.6,-78.09,0.928,0.0
8.1,83.4,14.2,1,55.23,-50.18,0.979,0.0
99.1,32.8,27.3,2,76.05,48.35,0.197,0.02
43.3,91.4,38.0,0,49.69,-50.02,0.669,0.0
32.4,15.9,0.1,95,-44.48,-61.31,0.284,0.0
70.2,16.6,38.4,1,25.13,-27.15,0.19,0.0
57.9,61.2,37.8,0,-0.28,18.61,0.972,34.29
13.5,90.1,26.1,1,-5.76,-46.25,0.19,0.0
79.6,97.1,1.1,3,67.8,64.21,0.009,0.14
90.7,25.7,29.6,65,30.45,-40.64,0.887,0.0
33.0,97.5,11.4,1,34.68,60.67,0.094,0.59
49.4,53.8,28.0,0,23.73,-23.06,0.153,0.0
57.1,34.0,38.3,80,-72.1,-3.65,0.616,0.0
62.4,11.5,2.3,63,59.1,-23.55,0.903,0.0
14.8,69.8,7.4,1,-35.3,-8.02,0.06,0.0
5.8,18.0,30.5,65,-58.89,-27.98,0.535,0.0
51.7,68.5,36.6,48,-46.87,-57.08,0.367,0.0
24.7,96.7,0.3,3,76.33,44.78,0.092,0.66
10.6,64.8,16.1,95,10.01,16.81,0.904,0.59
34.3,28.0,26.7,65,68.1,12.56,0.568,0.62
3.8,71.8,36.5,63,30.76,9.29,0.796,0.81
70.1,74.1,1.3,45,39.91,13.52,0.049,0.03
86.5,37.9,36.0,0,-12.73,-5.77,0.006,0.0
27.4,67.4,10.4,48,70.41,-69.39,0.999,0.0
87.0,95.6,17.6,61,-11.64,-26.91,0.524,0.0
6.3,44.1,24.0,0,-43.56,-8.11,0.793,0.0
94.2,24.1,11.8,80,83.13,-23.47,0.7,0.0
47.6,64.8,38.4,0,-48.7,-52.55,0.002,0.0
53.5,56.2,19.2,1,21.41,-66.23,0.846,0.0
9.9,13.4,28.1,1,11.34,44.13,0.467,10.21
89.0,17.9,10.9,2,-60.75,-24.3,0.32,0.0
71.9,63.4,28.4,0,51.29,2.94,0.196,0.26
95.5,74.7,26.1,0,43.31,8.05,0.127,0.05
10.2,25.1,25.6,2,-33.14,-33.02,0.004,0.0
71.1,57.9,13.2,0,12.68,63.59,0.203,2.09
84.4,25.0,17.3,0,-49.38,-21.43,0.489,0.0
5.0,85.1,19.7,1,62.14,-36.47,0.65,0.0
61.7,42.4,39.3,48,68.81,-38.34,0.914,0.0
32.4,24.1,33.1,0,39.33,5.67,0.646,1.82
45.2,93.7,5.5,61,-46.67,-15.84,0.733,0.0
18.6,49.7,24.8,1,-9.44,37.32,0.936,81.39
72.5,83.7,19.5,0,-5.74,-12.12,0.003,0.0
72.7,27.7,6.1,0,-20.91,-13.24,0.006,0.0
34.3,60.5,12.3,2,-28.45,-74.73,0.287,0.0
80.0,12.4,31.9,2,-35.1,-73.52,0.224,0.0
73.1,95.7,21.3,1,6.43,-1.29,0.014,0.0
83.2,80.0,21.3,1,54.72,-25.16,0.413,0.0
15.1,33.6,2.4,1,-6.9,2.05,0.016,11.12
61.3,37.7,6.3,0,44.55,48.08,0.008,0.5
12.3,65.5,2.1,45,-64.59,-4.23,0.589,0.0
31.8,23.2,17.8,0,34.13,25.95,0.009,0.87
5.8,95.2,19.0,0,23.1,-26.94,0.999,0.0
87.3,86.9,26.1,3,29.37,-25.83,0.999,0.0
